날짜,발전기명,최고기온(℃),최저기온(℃),강수량(mm),평균풍속(m/s),평균 전운량(1/10),발전량(kWh)
2021-08-19,보성윤원태양광,29.8,20,,2.3,5.1,4.711111111
2021-08-20,보성윤원태양광,29.4,20.6,,2.6,5.6,4.162626263
2021-08-21,보성윤원태양광,26.6,22.5,93.5,2.9,8,0.293939394
2021-08-22,보성윤원태양광,30.3,22.3,,2.2,7,4.042424242
2021-08-23,보성윤원태양광,27.8,23.9,45.4,2.5,10,0.984848485
2021-08-24,보성윤원태양광,29.9,24,20.4,3,9.3,1.733333333
2021-08-25,보성윤원태양광,26.6,23.6,28.9,1.3,8.3,0.861616162
2021-08-26,보성윤원태양광,31.1,22.4,0.2,2.4,5.4,5.092929293
2021-08-27,보성윤원태양광,30.5,22.2,3,2.3,7.5,3.254545455
2021-08-28,보성윤원태양광,30.4,22.8,0,1.7,7.1,3.070707071
2021-08-29,보성윤원태양광,31.3,22.8,5.8,1.6,5.8,2.329292929
2021-08-30,보성윤원태양광,31.2,23.9,0.5,2.1,6.4,3.898989899
2021-08-31,보성윤원태양광,31.2,23.3,0.1,1.7,6.9,4.409090909
2021-09-01,보성윤원태양광,29.5,22.5,17,2.3,8.3,1.556565657
2021-09-02,보성윤원태양광,24.4,21.1,8.4,1.8,8.3,1.176767677
2021-09-03,보성윤원태양광,26.3,20,1.8,1.8,7.1,2.481818182
2021-09-04,보성윤원태양광,26.8,19.9,0,1.5,9.4,3.250505051
2021-09-05,보성윤원태양광,24.1,20.4,0.1,2.6,10,1.263636364
2021-09-06,보성윤원태양광,23.1,20.1,0.3,3.4,9,1.466666667
2021-09-07,보성윤원태양광,25.7,20.8,3.3,2,8.8,1.237373737
2021-09-08,보성윤원태양광,28.9,19.6,,3.2,6.9,3.88989899
2021-09-09,보성윤원태양광,28.9,17.7,,1.6,7.5,3.983838384
2021-09-10,보성윤원태양광,24.5,20.5,2.2,1.2,8.8,1.057575758
2021-09-11,보성윤원태양광,29.1,17.8,,1.9,1.3,5.304040404
2021-09-12,보성윤원태양광,30.2,17.7,,1.5,7.6,3.895959596
2021-09-13,보성윤원태양광,26.4,20.8,,4.2,10,1.623232323
2021-09-14,보성윤원태양광,24.9,20,10,4.8,9.9,0.96969697
2021-09-15,보성윤원태양광,28.5,20,0.7,5.2,6.5,3.804040404
2021-09-16,보성윤원태양광,23.7,19.6,2.3,3.3,8.5,1.017171717
2021-09-17,보성윤원태양광,30.2,21.6,0.1,2.7,8.8,2.501010101
2021-09-18,보성윤원태양광,27.7,18.9,,1.9,5.5,4.408080808
2021-09-19,보성윤원태양광,27.5,16.7,,2.4,2.5,5.280808081
2021-09-20,보성윤원태양광,26.8,17.7,,3.4,7.5,3.148484848
2021-09-21,보성윤원태양광,27,18.4,10.7,2.7,5.9,2.25959596
2021-09-22,보성윤원태양광,30.7,17.3,0,2.1,2.9,4.115151515
2021-09-23,보성윤원태양광,28,17.8,,3.3,3.9,4.77979798
2021-09-24,보성윤원태양광,26.7,15,,2.4,4.5,4.790909091
2021-09-25,보성윤원태양광,27.8,15.9,,2.8,7.2,3.533333333
2021-09-26,보성윤원태양광,25.7,18.7,,2.3,9.3,2.623232323
2021-09-27,보성윤원태양광,26.8,17.4,,2.5,7.3,4.416161616
2021-09-28,보성윤원태양광,25.3,19.7,0.3,1.7,8.1,1.752525253
2021-09-29,보성윤원태양광,28,21.1,39.8,1.1,9.5,1.383838384
2021-09-30,보성윤원태양광,26.9,18.7,13.3,1.1,4.4,2.951515152
2021-10-01,보성윤원태양광,27.9,16,,2.2,2.7,4.688888889
2021-10-02,보성윤원태양광,29.4,16.5,,2.2,1.1,4.929292929
2021-10-03,보성윤원태양광,28.3,16.1,,2.1,3.4,4.529292929
2021-10-04,보성윤원태양광,29.6,19.3,,2.6,5.1,3.52020202
2021-10-05,보성윤원태양광,29.6,16.4,,1.7,1.8,4.332323232
2021-10-06,보성윤원태양광,28.2,15.9,,1.8,2.4,4.774747475
2021-10-07,보성윤원태양광,27.9,16.8,0,1.8,6.4,3.53030303
2021-10-08,보성윤원태양광,28,19.2,0.2,1.8,7.5,3.217171717
2021-10-09,보성윤원태양광,28.6,18.4,,2.2,3.3,4.661616162
2021-10-10,보성윤원태양광,29.1,17.8,26,1.4,6,2.26969697
2021-10-11,보성윤원태양광,22.5,17.5,3.8,2.5,9.5,0.696969697
2021-10-12,보성윤원태양광,22.1,17.8,3.4,3.7,6.9,1.768686869
2021-10-13,보성윤원태양광,25.2,16.5,,3.1,6.3,4.036363636
2021-10-14,보성윤원태양광,27.4,17.4,,1.3,4.6,3.631313131
2021-10-15,보성윤원태양광,26.1,17.2,0,2.3,6,3.012121212
2021-10-16,보성윤원태양광,19.1,9.3,1.8,4.4,9.8,1.078787879
2021-10-17,보성윤원태양광,15.3,3.9,,4.5,0.8,5.778787879
2021-10-18,보성윤원태양광,18,2.5,,2.3,2.3,5.203030303
2021-10-19,보성윤원태양광,19.6,6.7,0,3.6,5.8,4.103030303
2021-10-20,보성윤원태양광,16.5,5.9,,2.4,8.3,3.014141414
2021-10-21,보성윤원태양광,19.4,7.4,,3,5.1,4.531313131
2021-10-22,보성윤원태양광,18.6,6.9,,3.9,0,5.244444444
2021-10-23,보성윤원태양광,20.2,6.1,,3,0.1,5.039393939
2021-10-24,보성윤원태양광,20.3,5.7,,1.9,7.3,3.433333333
2021-10-25,보성윤원태양광,21.4,6.2,,3,1.9,4.853535354
2021-10-26,보성윤원태양광,20.8,4.7,,2.6,4.3,4.842424242
2021-10-27,보성윤원태양광,21.5,11.3,,4.3,2.1,4.12020202
2021-10-28,보성윤원태양광,21.1,8.3,,2.3,0.6,4.857575758
2021-10-29,보성윤원태양광,20.8,5.8,,2.6,2,4.811111111
2021-10-30,보성윤원태양광,18.6,7.4,0,1.5,7.6,1.475757576
2021-10-31,보성윤원태양광,22,5.4,,2.2,3.3,4.478787879
2021-11-01,보성윤원태양광,21.6,10.4,,3.6,3.5,3.996969697
2021-11-02,보성윤원태양광,18.9,8.9,,4,2.4,4.129292929
2021-11-03,보성윤원태양광,19.4,7.3,,4.4,2.6,4.212121212
2021-11-04,보성윤원태양광,21.4,6.4,,3,2.5,4.102020202
2021-11-05,보성윤원태양광,19.8,6.2,,1.7,7,2.565656566
2021-11-06,보성윤원태양광,21.2,9.3,,3,2.4,4.25959596
2021-11-07,보성윤원태양광,22.1,6.5,,4,5.9,4.055555556
2021-11-08,보성윤원태양광,17.1,7.9,19.4,5.3,7,0.957575758
2021-11-09,보성윤원태양광,12.3,5.9,0.1,3.9,6.1,2.073737374
2021-11-10,보성윤원태양광,12.6,5.2,0,3.6,5,2.381818182
2021-11-11,보성윤원태양광,14.2,6,2.2,3.5,6.1,2.724242424
2021-11-12,보성윤원태양광,12,3.3,0.6,2.8,3.1,2.496969697
2021-11-13,보성윤원태양광,16.4,1.6,,2.2,4.9,3.445454545
2021-11-14,보성윤원태양광,18.8,2.7,,2.1,2.6,3.350505051
2021-11-15,보성윤원태양광,18.4,4.3,,2.6,3.6,3.912121212
2021-11-16,보성윤원태양광,18,7,,2.9,4.3,2.951515152
2021-11-17,보성윤원태양광,17.3,1.8,,3.3,2.6,4.191919192
2021-11-18,보성윤원태양광,18.1,3,,2.4,0.5,3.906060606
2021-11-19,보성윤원태양광,19.7,2.2,,2.4,3.9,4.160606061
2021-11-20,보성윤원태양광,19.8,3.6,,2.1,3.8,3.739393939
2021-11-21,보성윤원태양광,17.6,5.6,,1,8.8,1.398989899
2021-11-22,보성윤원태양광,14,3.1,0,7.3,5.6,2.391919192
2021-11-23,보성윤원태양광,8.9,3.3,0.1,4.1,6.1,1.606060606
2021-11-24,보성윤원태양광,13.7,3.3,0,2.5,3.8,1.639393939
2021-11-25,보성윤원태양광,16.6,0.5,,2.9,1.4,3.178787879
2021-11-26,보성윤원태양광,14.2,2,,3.2,0,3.873737374
2021-11-27,보성윤원태양광,12.6,0.6,,2.4,0,3.804040404
2021-11-28,보성윤원태양광,14.8,-1.4,,1.6,2.1,3.691919192
2021-11-29,보성윤원태양광,16.6,-0.8,,1.5,2.4,3.450505051
2021-11-30,보성윤원태양광,13.9,4.3,15.3,4.4,7.9,0.481818182
2021-12-01,보성윤원태양광,7.4,-0.1,,7.4,5.3,2.38989899
2021-12-02,보성윤원태양광,9.2,-1.7,,2.8,4.3,2.733333333
2021-12-03,보성윤원태양광,11.6,1,0,4.1,5.1,2.755555556
2021-12-04,보성윤원태양광,12.1,-0.2,0,3.2,3.5,2.078787879
2021-12-05,보성윤원태양광,11.7,-1.3,,1.7,4.1,2.863636364
2021-12-06,보성윤원태양광,15.4,3.7,,2.2,4,3.304040404
2021-12-07,보성윤원태양광,15.9,3.6,,3.8,0.5,3.518181818
2021-12-08,보성윤원태양광,13.8,-0.3,,2.1,1.4,3.426262626
2021-12-09,보성윤원태양광,15,-1.5,,1.8,6.3,1.632323232
2021-12-10,보성윤원태양광,16.6,3.6,0,2.5,4.8,2.176767677
2021-12-11,보성윤원태양광,14.8,4.8,,4.2,4.3,0.536363636
2021-12-12,보성윤원태양광,13.4,2.7,,5.9,4.5,1.986868687
2021-12-13,보성윤원태양광,7.3,-0.8,,5.1,0,3.886868687
2021-12-14,보성윤원태양광,10.4,-2.3,,3.2,2.4,3.162626263
2021-12-15,보성윤원태양광,13.3,-1.8,,1.6,4.9,2.050505051
2021-12-16,보성윤원태양광,11.5,0.8,2.1,2.1,9,0.801010101
2021-12-17,보성윤원태양광,8.8,-3.4,0,8,7.5,1.821212121
2021-12-18,보성윤원태양광,4,-6.9,,3.5,4.6,3.787878788
2021-12-19,보성윤원태양광,8,-2.6,0,3.7,3.6,2.915151515
2021-12-20,보성윤원태양광,13.4,-3.6,,1.6,1.8,2.349494949
2021-12-21,보성윤원태양광,15.1,-2.6,,2.5,0.4,2.905050505
2021-12-22,보성윤원태양광,15.7,0.1,,4,0.1,3.63030303
2021-12-23,보성윤원태양광,14.3,-3.8,,1.6,0,3.450505051
2021-12-24,보성윤원태양광,11.4,-3.1,,3.8,5,1.519191919
2021-12-25,보성윤원태양광,1.5,-5.3,,8.7,3.6,3.547474747
2021-12-26,보성윤원태양광,0.6,-7.1,,4.7,0.1,3.992929293
2021-12-27,보성윤원태양광,4.5,-8.8,,3.8,0.5,3.58989899
2021-12-28,보성윤원태양광,7.9,-2.6,,2.5,5.1,2.258585859
2021-12-29,보성윤원태양광,10.9,-1.4,,3.4,6.6,2.561616162
2021-12-30,보성윤원태양광,5.2,0.8,0,8,3.9,3.171717172
2021-12-31,보성윤원태양광,3.7,-3.3,0,5.9,3,3.925252525
2022-01-01,보성윤원태양광,6.6,-3.7,,3.3,4.8,3.763636364
2022-01-02,보성윤원태양광,9.2,-6.2,,3.7,2,2.770707071
2022-01-03,보성윤원태양광,8.4,-3.2,,3.7,1.5,3.891919192
2022-01-04,보성윤원태양광,8.5,-1.8,,4,2.3,3.407070707
2022-01-05,보성윤원태양광,7,0.1,0.6,1.9,9.9,0.916161616
2022-01-06,보성윤원태양광,8.9,-0.7,0,4.7,0.8,3.997979798
2022-01-07,보성윤원태양광,10.5,-6.5,,3.4,0.1,3.868686869
2022-01-08,보성윤원태양광,9,-4.7,,4.4,2,3.953535354
2022-01-09,보성윤원태양광,10.2,-2.5,,3.1,5,2.563636364
2022-01-10,보성윤원태양광,10.4,-4.6,,2.9,5.3,3.091919192
2022-01-11,보성윤원태양광,4.6,-4.5,0,7,8.3,2.625252525
2022-01-12,보성윤원태양광,3.4,-5.6,0,4.1,4.1,3.704040404
2022-01-13,보성윤원태양광,1.6,-4.6,0,6,3.9,2.691919192
2022-01-14,보성윤원태양광,6.5,-5.6,,3.3,3,4.152525253
2022-01-15,보성윤원태양광,10.5,-4.3,,2.8,4.3,3.828282828
2022-01-16,보성윤원태양광,6.4,-2.8,0,4.8,4.5,3.091919192
2022-01-17,보성윤원태양광,4.8,-2.6,,5.4,7.3,2.664646465
2022-01-18,보성윤원태양광,5.7,-4.8,,3.6,0.9,4.344444444
2022-01-19,보성윤원태양광,8.6,-5.1,0,4.6,3,3.709090909
2022-01-20,보성윤원태양광,5.4,-4.9,,3.6,0.4,4.177777778
2022-01-21,보성윤원태양광,8.4,-7.4,,1.9,3.9,3.537373737
2022-01-22,보성윤원태양광,11.8,-1.2,0,1.6,8,2.160606061
2022-01-23,보성윤원태양광,12.3,2.5,,1.6,9,1.526262626
2022-01-24,보성윤원태양광,10.2,-1.6,,3.2,6.4,2.32020202
2022-01-25,보성윤원태양광,8.1,3.6,0,1.9,6,0.736363636
2022-01-26,보성윤원태양광,9.7,0.7,,3.6,3.9,3.552525253
2022-01-27,보성윤원태양광,9.7,0.6,,4.9,7.4,3.697979798
2022-01-28,보성윤원태양광,7.5,-0.1,,5.3,5.8,4.258585859
2022-01-29,보성윤원태양광,6.9,0,,5,7.6,3.21010101
2022-01-30,보성윤원태양광,8.1,-1.5,,5.1,3.4,3.544444444
2022-01-31,보성윤원태양광,8.7,-2.7,,4.1,1.5,4.412121212
2022-02-01,보성윤원태양광,6.7,-1.9,0.1,4.7,4.9,2.528282828
2022-02-02,보성윤원태양광,6.7,-0.8,,4,6,3.266666667
2022-02-03,보성윤원태양광,7.7,-4.5,,4,3.6,4.488888889
2022-02-04,보성윤원태양광,6.1,-3.7,0,5.5,3,4.196969697
2022-02-05,보성윤원태양광,2.2,-2.8,0.1,6.1,5.6,3.724242424
2022-02-06,보성윤원태양광,5.8,-5.6,0,4.6,5,3.444444444
2022-02-07,보성윤원태양광,4.5,-1.6,,3.4,8.4,1.604040404
2022-02-08,보성윤원태양광,8.9,-2.9,,3.4,3.4,4.446464646
2022-02-09,보성윤원태양광,10.3,-6.8,,2.4,5.9,3.208080808
2022-02-10,보성윤원태양광,10.7,3,,4.4,3.1,4.342424242
2022-02-11,보성윤원태양광,11.8,-0.7,,2.9,3.3,4.38989899
2022-02-12,보성윤원태양광,13.6,-0.7,,2.2,4.9,4.128282828
2022-02-13,보성윤원태양광,13.4,2.8,,2.3,7.4,2.983838384
2022-02-14,보성윤원태양광,13.1,-1.6,0,3.4,3.6,2.874747475
2022-02-15,보성윤원태양광,4.8,-3.2,,7.8,4.6,4.17979798
2022-02-16,보성윤원태양광,2.1,-3.7,0.1,6.7,6.6,3.737373737
2022-02-17,보성윤원태양광,2.9,-6.9,,4.6,5,4.815151515
2022-02-18,보성윤원태양광,8.7,-7.2,,2.3,5.4,4.707070707
2022-02-19,보성윤원태양광,8,-0.1,0,4.9,9.1,2.35959596
2022-02-20,보성윤원태양광,3.3,-3.2,0,7.1,4,5.648484848
2022-02-21,보성윤원태양광,8.4,-7.4,0,4.5,2.3,4.907070707
2022-02-22,보성윤원태양광,5.7,-2.8,,5,4.9,5.341414141
2022-02-23,보성윤원태양광,4.5,-3.7,,4.6,5.3,4.821212121
2022-02-24,보성윤원태양광,7.2,-6.8,,4.9,0.3,5.724242424
2022-02-25,보성윤원태양광,11.7,-3.2,,4.3,0,5.345454545
2022-02-26,보성윤원태양광,13.8,-6.3,0,3.5,2.3,4.948484848
2022-02-27,보성윤원태양광,13.9,1.8,,5.2,0,5.792929293
2022-02-28,보성윤원태양광,14,-5.8,,2,5.5,3.967676768
2022-03-01,보성윤원태양광,15.3,3,4.1,4.5,6.6,2.903030303
2022-03-02,보성윤원태양광,11.4,0.4,,5,0.3,5.995959596
2022-03-03,보성윤원태양광,14.5,-2.2,,2.8,0.3,5.162626263
2022-03-04,보성윤원태양광,15.2,-0.8,,2.1,4.9,3.861616162
2022-03-05,보성윤원태양광,10.3,1.6,,7.3,0.9,5.974747475
2022-03-06,보성윤원태양광,11.5,-0.9,,4.6,3,6.068686869
2022-03-07,보성윤원태양광,12.8,0.2,,3.3,5.9,4.35959596
2022-03-08,보성윤원태양광,16.2,-2.8,,3.2,1,5.533333333
2022-03-09,보성윤원태양광,18.3,-2.2,,2,0,5.401010101
2022-03-10,보성윤원태양광,17.2,-1.9,,1.2,6.8,4.122222222
2022-03-11,보성윤원태양광,18.2,5.4,0,0.5,8.8,1.784848485
2022-03-12,보성윤원태양광,22.2,10.3,,1.7,6.5,4.747474747
2022-03-13,보성윤원태양광,16.8,11.1,19.4,1,9.3,0.357575758
2022-03-14,보성윤원태양광,14.5,7.9,1.1,2,9.5,0.585858586
2022-03-15,보성윤원태양광,17.1,4.2,,3.2,3.8,5.611111111
2022-03-16,보성윤원태양광,21.8,1.8,,1.8,2.4,5.45959596
2022-03-17,보성윤원태양광,15.4,8.3,9.5,3.6,10,1.270707071
2022-03-18,보성윤원태양광,12.8,7.5,11.3,3.3,8.4,1.127272727
2022-03-19,보성윤원태양광,8.4,2.7,8.1,3.8,9.1,2.124242424
2022-03-20,보성윤원태양광,10.5,0.8,,3.4,8,3.033333333
2022-03-21,보성윤원태양광,12.5,0.6,,1.9,8.4,3.527272727
2022-03-22,보성윤원태양광,15.5,4.5,,2.7,7.8,4.916161616
2022-03-23,보성윤원태양광,13.8,2.8,0,3.1,5,3.467676768
2022-03-24,보성윤원태양광,16.5,0.3,,2.7,1.4,5.407070707
2022-03-25,보성윤원태양광,17.1,3.3,37.4,4,8.5,1.12020202
2022-03-26,보성윤원태양광,17.6,8.1,82.4,5,9,1.077777778
2022-03-27,보성윤원태양광,19.2,5.8,,4.7,5.8,5.275757576
2022-03-28,보성윤원태양광,14.2,2.4,,2.9,6.3,4.516161616
2022-03-29,보성윤원태양광,17.1,1.6,,2.2,0,5.872727273
2022-03-30,보성윤원태양광,20.6,4.1,,1.8,7.6,3.627272727
2022-03-31,보성윤원태양광,17.9,8.3,,4.4,7.8,3.201010101
2021-06-01,서오창1호태양광,26.4,14.9,,1.2,7.8,5.016
2021-06-02,서오창1호태양광,29.2,14.1,,0.9,4.8,5.531555556
2021-06-03,서오창1호태양광,20.5,14.2,18.7,0.9,9.1,1.059555556
2021-06-04,서오창1호태양광,24.7,11.9,0.1,1.6,2.5,5.866666667
2021-06-05,서오창1호태양광,26.1,13,,1.5,3.4,5.054222222
2021-06-06,서오창1호태양광,26.6,14.7,0,1.1,2.6,4.406222222
2021-06-07,서오창1호태양광,26.6,13.6,,0.6,6.5,3.448
2021-06-08,서오창1호태양광,29.1,16.1,,0.7,7.6,4.992888889
2021-06-09,서오창1호태양광,32,17.1,,0.7,4.1,5.552888889
2021-06-10,서오창1호태양광,28.9,18.8,2,1.6,8.8,4.057777778
2021-06-11,서오창1호태양광,27.6,18.5,8.2,1.2,5.9,2.928
2021-06-12,서오창1호태양광,30.4,17.1,,0.9,4.5,5.394666667
2021-06-13,서오창1호태양광,29.8,19.4,,1,2.8,4.570666667
2021-06-14,서오창1호태양광,29,17.5,,0.9,8,3.858666667
2021-06-15,서오창1호태양광,24.8,20.3,0,2.2,7.9,2.275555556
2021-06-16,서오창1호태양광,27.1,20,,2.5,5.6,3.915555556
2021-06-17,서오창1호태양광,23.4,19,0,1.4,9.9,2.544
2021-06-18,서오창1호태양광,22.9,18.8,1.9,0.9,8.1,1.736
2021-06-19,서오창1호태양광,28.1,17,,0.8,3.3,6.041777778
2021-06-20,서오창1호태양광,29.6,15.7,,1.6,3.6,5.471111111
2021-06-21,서오창1호태양광,29,17.4,,1.2,2.4,6.032888889
