지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),전운량(10분위)
258,보성군,2020-01-20 16:00,7.9,,8.3,45,6
258,보성군,2020-01-20 17:00,7,,6.5,48,3
258,보성군,2020-01-20 18:00,5.8,,5.7,50,0
258,보성군,2020-01-20 19:00,5.1,,5.1,53,2
258,보성군,2020-01-20 20:00,3.7,,3.9,58,2
258,보성군,2020-01-20 21:00,2.8,,2.7,61,2
258,보성군,2020-01-20 22:00,3.8,,4.8,60,0
258,보성군,2020-01-20 23:00,3.5,,4.7,63,0
258,보성군,2020-01-21 00:00,3.2,,4.3,56,0
258,보성군,2020-01-21 01:00,2.2,,3.5,60,4
258,보성군,2020-01-21 02:00,1.4,,1.2,62,3
258,보성군,2020-01-21 03:00,.1,,3.2,69,0
258,보성군,2020-01-21 04:00,.1,,5.1,65,0
258,보성군,2020-01-21 05:00,.3,,6.3,57,0
258,보성군,2020-01-21 06:00,0,,6.6,55,0
258,보성군,2020-01-21 07:00,-.3,,6.8,52,0
258,보성군,2020-01-21 08:00,-.8,,3.1,52,0
258,보성군,2020-01-21 09:00,1.1,,3.7,46,2
258,보성군,2020-01-21 10:00,2.8,,2.2,38,1
258,보성군,2020-01-21 11:00,3.5,,2.6,33,0
258,보성군,2020-01-21 12:00,5.7,,2.4,33,0
258,보성군,2020-01-21 13:00,6.3,,3.3,39,0
258,보성군,2020-01-21 14:00,8,,3.7,35,0
258,보성군,2020-01-21 15:00,8.4,,3.1,30,0
258,보성군,2020-01-21 16:00,8.5,,1.7,30,0
258,보성군,2020-01-21 17:00,7.3,,1.9,42,1
258,보성군,2020-01-21 18:00,4.4,,1.9,51,0
258,보성군,2020-01-21 19:00,2.1,,2.1,65,7
258,보성군,2020-01-21 20:00,-.3,,2.3,75,9
258,보성군,2020-01-21 21:00,.9,,2.6,67,9
258,보성군,2020-01-21 22:00,.5,,2.9,71,8
258,보성군,2020-01-21 23:00,1.2,,2.2,68,10
258,보성군,2020-01-22 00:00,.6,,1.5,79,10
258,보성군,2020-01-22 01:00,1.7,,.6,73,1
258,보성군,2020-01-22 02:00,1.9,,.2,78,10
258,보성군,2020-01-22 03:00,1.9,,.4,77,10
258,보성군,2020-01-22 04:00,2.3,,.3,78,10
258,보성군,2020-01-22 05:00,2.7,,1.4,75,8
258,보성군,2020-01-22 06:00,2.7,,1.2,80,10
258,보성군,2020-01-22 07:00,3.5,,.9,67,1
258,보성군,2020-01-22 08:00,3.7,,.7,73,9
258,보성군,2020-01-22 09:00,3.7,,1.7,84,10
258,보성군,2020-01-22 10:00,5,,.2,78,10
258,보성군,2020-01-22 11:00,6.7,,1.1,75,10
258,보성군,2020-01-22 12:00,6.4,0,.8,86,10
258,보성군,2020-01-22 13:00,6.5,,1.8,89,10
258,보성군,2020-01-22 14:00,6.9,,1.8,93,10
258,보성군,2020-01-22 15:00,6.8,1.7,1.3,96,10
258,보성군,2020-01-22 16:00,6.9,,1.1,97,10
258,보성군,2020-01-22 17:00,7.3,,2,99,10
258,보성군,2020-01-22 18:00,7.3,4.4,2.1,100,10
258,보성군,2020-01-22 19:00,7.5,,.9,100,10
258,보성군,2020-01-22 20:00,7.4,,1.1,100,10
258,보성군,2020-01-22 21:00,7,6,.7,100,10
258,보성군,2020-01-22 22:00,7.1,,.4,100,10
258,보성군,2020-01-22 23:00,7.1,,.8,100,10
258,보성군,2020-01-23 00:00,7.1,3.1,2.2,100,7
258,보성군,2020-01-23 01:00,7.3,,2.2,99,0
258,보성군,2020-01-23 02:00,7.4,,2.8,99,7
258,보성군,2020-01-23 03:00,7.3,.9,1.2,100,10
258,보성군,2020-01-23 04:00,7.4,,2.1,100,1
258,보성군,2020-01-23 05:00,7.1,,0,100,9
258,보성군,2020-01-23 06:00,7.3,.9,1.8,100,8
258,보성군,2020-01-23 07:00,7,,.4,100,1
258,보성군,2020-01-23 08:00,8,,1.8,100,10
258,보성군,2020-01-23 09:00,8.3,.1,2.7,96,9
258,보성군,2020-01-23 10:00,9,,1.7,93,9
258,보성군,2020-01-23 11:00,11.3,,1.8,84,10
258,보성군,2020-01-23 12:00,10.2,,3.1,91,9
258,보성군,2020-01-23 13:00,11.6,,2.2,84,9
258,보성군,2020-01-23 14:00,10.5,,3.3,87,10
258,보성군,2020-01-23 15:00,10.3,,3.6,86,10
258,보성군,2020-01-23 16:00,10.3,,4.2,84,10
258,보성군,2020-01-23 17:00,10.1,,2.9,81,8
258,보성군,2020-01-23 18:00,9.6,,2.9,78,10
258,보성군,2020-01-23 19:00,9.1,,.7,79,10
258,보성군,2020-01-23 20:00,8,,2.3,88,10
258,보성군,2020-01-23 21:00,8.3,,2.8,84,10
258,보성군,2020-01-23 22:00,8.3,,2.2,80,10
258,보성군,2020-01-23 23:00,7.8,,2.9,76,10
258,보성군,2020-01-24 00:00,6.7,,2.9,77,9
258,보성군,2020-01-24 01:00,6.3,,2.6,76,10
258,보성군,2020-01-24 02:00,6.3,,3.8,72,9
258,보성군,2020-01-24 03:00,5.7,,4.8,75,8
258,보성군,2020-01-24 04:00,5.3,,5.3,75,7
258,보성군,2020-01-24 05:00,5.2,,4.5,74,10
258,보성군,2020-01-24 06:00,5.4,,4,69,10
258,보성군,2020-01-24 07:00,4.7,,4.1,71,4
258,보성군,2020-01-24 08:00,4.4,,3.3,70,0
258,보성군,2020-01-24 09:00,5.6,,5.4,67,6
258,보성군,2020-01-24 10:00,8.3,,2.8,61,2
258,보성군,2020-01-24 11:00,10.1,,2.9,48,1
258,보성군,2020-01-24 12:00,11.5,,1.8,48,0
258,보성군,2020-01-24 13:00,12.2,,3,43,2
258,보성군,2020-01-24 14:00,12.3,,3.7,45,7
258,보성군,2020-01-24 15:00,12.4,,2.8,43,7
258,보성군,2020-01-24 16:00,13.1,,2.8,42,8
258,보성군,2020-01-24 17:00,11.6,,.9,51,9
258,보성군,2020-01-24 18:00,9.9,,.1,58,10
258,보성군,2020-01-24 19:00,8.7,,1.9,62,10
258,보성군,2020-01-24 20:00,6.8,,1.8,73,7
258,보성군,2020-01-24 21:00,6.3,,1,76,10
258,보성군,2020-01-24 22:00,6.2,,1.5,75,10
258,보성군,2020-01-24 23:00,5.7,,2.2,81,10
258,보성군,2020-01-25 00:00,5.4,,2.2,83,9
258,보성군,2020-01-25 01:00,5.7,,2.7,81,10
258,보성군,2020-01-25 02:00,5.9,,2.5,81,10
258,보성군,2020-01-25 03:00,5.7,,2.3,82,10
258,보성군,2020-01-25 04:00,5.8,,.6,83,10
258,보성군,2020-01-25 05:00,6.5,,.6,82,10
258,보성군,2020-01-25 06:00,6.2,,1.4,82,10
258,보성군,2020-01-25 07:00,5.3,,1.8,85,9
258,보성군,2020-01-25 08:00,4.9,,2.1,86,7
258,보성군,2020-01-25 09:00,6.6,,1.1,84,10
258,보성군,2020-01-25 10:00,8.1,,1.1,81,10
258,보성군,2020-01-25 11:00,10.1,,2.8,70,10
258,보성군,2020-01-25 12:00,10.7,,4,67,10
258,보성군,2020-01-25 13:00,10.8,,4.1,66,10
258,보성군,2020-01-25 14:00,11,,2.5,65,10
258,보성군,2020-01-25 15:00,10.9,,3.3,65,10
258,보성군,2020-01-25 16:00,10.4,,2.3,68,10
258,보성군,2020-01-25 17:00,10,,2.3,69,10
258,보성군,2020-01-25 18:00,8.7,,.7,77,10
258,보성군,2020-01-25 19:00,7.7,,.6,81,10
258,보성군,2020-01-25 20:00,6.8,,.9,87,10
258,보성군,2020-01-25 21:00,6.5,,2,89,10
258,보성군,2020-01-25 22:00,6.4,,1.2,89,10
258,보성군,2020-01-25 23:00,6.2,,1.6,89,10
258,보성군,2020-01-26 00:00,6.5,,1.4,86,10
258,보성군,2020-01-26 01:00,5.6,,1.5,95,10
258,보성군,2020-01-26 02:00,5.3,,1.9,92,10
258,보성군,2020-01-26 03:00,5.5,,2,90,10
258,보성군,2020-01-26 04:00,4.9,,2.1,92,7
258,보성군,2020-01-26 05:00,5.3,,1.8,88,10
258,보성군,2020-01-26 06:00,3.9,,2.4,93,7
258,보성군,2020-01-26 07:00,4.5,,2.7,92,8
258,보성군,2020-01-26 08:00,3.7,,1.8,96,9
258,보성군,2020-01-26 09:00,5.2,,1.7,93,10
258,보성군,2020-01-26 10:00,8.2,,.6,75,8
258,보성군,2020-01-26 11:00,9.5,,4.8,65,8
258,보성군,2020-01-26 12:00,10.7,,3.9,62,10
258,보성군,2020-01-26 13:00,11.8,,5.6,59,8
258,보성군,2020-01-26 14:00,11.4,,7.1,57,8
258,보성군,2020-01-26 15:00,11.1,,5,59,10
258,보성군,2020-01-26 16:00,10.9,,5,62,10
258,보성군,2020-01-26 17:00,10.5,,4.3,64,10
258,보성군,2020-01-26 18:00,10,,5.3,65,10
258,보성군,2020-01-26 19:00,10.3,,7.4,59,10
258,보성군,2020-01-26 20:00,9.8,,8,62,10
258,보성군,2020-01-26 21:00,9.5,,6.9,64,10
258,보성군,2020-01-26 22:00,9.8,,7.5,61,10
258,보성군,2020-01-26 23:00,9.5,,7.7,62,10
258,보성군,2020-01-27 00:00,8.7,0,6.8,69,10
258,보성군,2020-01-27 01:00,7.4,,4.5,84,10
258,보성군,2020-01-27 02:00,7.6,,5.5,85,10
258,보성군,2020-01-27 03:00,8,4,7.2,83,10
258,보성군,2020-01-27 04:00,8.5,,7.2,77,10
258,보성군,2020-01-27 05:00,8.3,,6.6,82,10
258,보성군,2020-01-27 06:00,8.5,1.2,7.8,81,10
258,보성군,2020-01-27 07:00,8.6,,5.8,79,10
258,보성군,2020-01-27 08:00,8.4,,6.5,82,10
258,보성군,2020-01-27 09:00,8.2,.7,6.4,82,10
258,보성군,2020-01-27 10:00,7.8,,7.6,83,10
258,보성군,2020-01-27 11:00,7.6,,7.5,83,10
258,보성군,2020-01-27 12:00,7.8,3.1,5.4,82,10
258,보성군,2020-01-27 13:00,7.8,,4.6,83,10
258,보성군,2020-01-27 14:00,7.5,,1.5,86,10
258,보성군,2020-01-27 15:00,7.1,4,.5,91,10
258,보성군,2020-01-27 16:00,7.2,,4.2,92,9
258,보성군,2020-01-27 17:00,6.4,,5.8,87,10
258,보성군,2020-01-27 18:00,6.3,2.6,5.9,89,9
258,보성군,2020-01-27 19:00,6.1,,5.1,89,9
258,보성군,2020-01-27 20:00,6.1,,5.4,85,10
258,보성군,2020-01-27 21:00,6,.6,5.4,84,3
258,보성군,2020-01-27 22:00,6.2,,5.6,82,1
258,보성군,2020-01-27 23:00,6,,3.6,84,0
258,보성군,2020-01-28 00:00,5.9,,1.3,85,0
258,보성군,2020-01-28 01:00,5.7,,3.1,86,0
258,보성군,2020-01-28 02:00,5.6,,4.4,86,0
258,보성군,2020-01-28 03:00,5.5,,4.8,85,0
258,보성군,2020-01-28 04:00,5.5,,4.2,85,3
258,보성군,2020-01-28 05:00,5.1,,5.4,88,0
258,보성군,2020-01-28 06:00,4.9,,3.9,88,5
258,보성군,2020-01-28 07:00,4.9,,3.1,89,5
258,보성군,2020-01-28 08:00,5,,3.2,89,0
258,보성군,2020-01-28 09:00,5.7,,3.5,87,10
258,보성군,2020-01-28 10:00,7.2,,2.5,81,9
258,보성군,2020-01-28 11:00,9,,2.5,75,10
258,보성군,2020-01-28 12:00,10.8,,1.5,70,10
258,보성군,2020-01-28 13:00,11.4,,2.7,73,8
258,보성군,2020-01-28 14:00,10.6,,4.2,69,9
258,보성군,2020-01-28 15:00,10.6,,2.5,66,10
258,보성군,2020-01-28 16:00,10.9,,2.6,67,9
258,보성군,2020-01-28 17:00,9.9,,.4,76,10
258,보성군,2020-01-28 18:00,8.6,,.9,87,10
258,보성군,2020-01-28 19:00,8.9,,.5,82,10
258,보성군,2020-01-28 20:00,8.2,,.8,86,0
258,보성군,2020-01-28 21:00,7.7,,1.5,87,1
258,보성군,2020-01-28 22:00,8,,1.1,85,8
258,보성군,2020-01-28 23:00,7.9,,.9,87,6
258,보성군,2020-01-29 00:00,7.6,,.9,89,6
258,보성군,2020-01-29 01:00,7.4,,2.1,91,8
258,보성군,2020-01-29 02:00,7,,1.7,92,0
258,보성군,2020-01-29 03:00,7.1,,2.7,88,0
258,보성군,2020-01-29 04:00,6.8,,2.6,90,4
258,보성군,2020-01-29 05:00,6.9,,2.8,87,6
258,보성군,2020-01-29 06:00,5.7,,2.1,91,7
258,보성군,2020-01-29 07:00,5.4,,2,94,8
258,보성군,2020-01-29 08:00,6.1,,2.6,90,9
258,보성군,2020-01-29 09:00,6.8,,1.6,89,9
258,보성군,2020-01-29 10:00,8,,2.1,84,9
258,보성군,2020-01-29 11:00,9.1,,.5,77,9
258,보성군,2020-01-29 12:00,8.4,,3.1,84,9
258,보성군,2020-01-29 13:00,8.3,,4.1,87,10
258,보성군,2020-01-29 14:00,8.4,,3.3,84,10
258,보성군,2020-01-29 15:00,8.2,0,1.5,89,10
258,보성군,2020-01-29 16:00,8.1,,1.6,88,10
258,보성군,2020-01-29 17:00,7.7,,2.3,87,10
258,보성군,2020-01-29 18:00,6.8,.2,3.6,86,10
258,보성군,2020-01-29 19:00,6.6,,.8,87,9
258,보성군,2020-01-29 20:00,6.5,,.5,88,9
258,보성군,2020-01-29 21:00,6.3,,.9,91,9
258,보성군,2020-01-29 22:00,6.4,,3,84,9
258,보성군,2020-01-29 23:00,6,,4.3,86,10
258,보성군,2020-01-30 00:00,5.5,,4,85,8
258,보성군,2020-01-30 01:00,5.2,,2.1,83,8
258,보성군,2020-01-30 02:00,5.6,,3,82,8
258,보성군,2020-01-30 03:00,5.5,,4.3,81,9
258,보성군,2020-01-30 04:00,5.3,,3,82,9
258,보성군,2020-01-30 05:00,5.4,,3.4,81,8
258,보성군,2020-01-30 06:00,5.4,,2.7,80,9
258,보성군,2020-01-30 07:00,5.3,,2.3,80,9
258,보성군,2020-01-30 08:00,5,,1.7,81,7
258,보성군,2020-01-30 09:00,6.2,,2.6,77,6
258,보성군,2020-01-30 10:00,6.8,,2.8,73,2
258,보성군,2020-01-30 11:00,8.9,,3.1,66,6
258,보성군,2020-01-30 12:00,9.7,,5.1,63,6
258,보성군,2020-01-30 13:00,9.3,,4.9,55,6
258,보성군,2020-01-30 14:00,10.3,,1.6,50,9
258,보성군,2020-01-30 15:00,9.1,,4.2,56,8
258,보성군,2020-01-30 16:00,9.7,,6.1,54,9
258,보성군,2020-01-30 17:00,8.9,,4.7,58,7
258,보성군,2020-01-30 18:00,7.2,,7.1,65,8
258,보성군,2020-01-30 19:00,6.1,,6.6,73,1
258,보성군,2020-01-30 20:00,5.3,,5.4,75,0
258,보성군,2020-01-30 21:00,5,,4.7,74,0
258,보성군,2020-01-30 22:00,4.6,,5.5,76,0
258,보성군,2020-01-30 23:00,3.9,,4.6,77,0
258,보성군,2020-01-31 00:00,3.5,,4.2,79,0
258,보성군,2020-01-31 01:00,3.1,,3.7,81,0
258,보성군,2020-01-31 02:00,3.3,,3.9,81,0
258,보성군,2020-01-31 03:00,2.8,,4,83,2
258,보성군,2020-01-31 04:00,2.6,,3.9,82,10
258,보성군,2020-01-31 05:00,3.3,,3.1,81,0
258,보성군,2020-01-31 06:00,4,,3.7,81,1
258,보성군,2020-01-31 07:00,4.1,,4,84,1
258,보성군,2020-01-31 08:00,4,,3.3,84,1
258,보성군,2020-01-31 09:00,4.6,,3.7,84,9
258,보성군,2020-01-31 10:00,6.4,,4.3,70,8
258,보성군,2020-01-31 11:00,6.5,,4.1,66,9
258,보성군,2020-01-31 12:00,6.4,,4.8,69,9
258,보성군,2020-01-31 13:00,6.8,,3.7,58,9
258,보성군,2020-01-31 14:00,8,,5.4,50,9
258,보성군,2020-01-31 15:00,8.7,,5.9,47,8
258,보성군,2020-01-31 16:00,8,,6,51,5
258,보성군,2020-01-31 17:00,7,,5.8,52,6
258,보성군,2020-01-31 18:00,5.5,,5.2,58,3
258,보성군,2020-01-31 19:00,3.6,,4.4,67,0
258,보성군,2020-01-31 20:00,3.7,,4.9,62,0
258,보성군,2020-01-31 21:00,2.8,,4.4,65,0
258,보성군,2020-01-31 22:00,1.4,,3.8,71,0
258,보성군,2020-01-31 23:00,1.9,,4.7,69,0
258,보성군,2020-02-01 00:00,.3,,3.2,76,0
258,보성군,2020-02-01 01:00,-.6,,2.7,84,0
258,보성군,2020-02-01 02:00,-.3,,2.9,82,0
258,보성군,2020-02-01 03:00,0,,3.2,81,0
258,보성군,2020-02-01 04:00,1,,3.1,74,0
258,보성군,2020-02-01 05:00,.9,,3.5,76,0
258,보성군,2020-02-01 06:00,.4,,3,80,0
258,보성군,2020-02-01 07:00,.7,,3.2,80,0
258,보성군,2020-02-01 08:00,1.3,,3.2,78,0
258,보성군,2020-02-01 09:00,2.7,,3.1,76,0
258,보성군,2020-02-01 10:00,5.3,,2.7,66,7
258,보성군,2020-02-01 11:00,6.6,,4,61,5
258,보성군,2020-02-01 12:00,7.9,,6,56,0
258,보성군,2020-02-01 13:00,9.6,,6.3,54,0
258,보성군,2020-02-01 14:00,9.5,,6.7,56,5
258,보성군,2020-02-01 15:00,8.7,,7,52,6
258,보성군,2020-02-01 16:00,8.7,,6,54,7
258,보성군,2020-02-01 17:00,8.3,,3.7,58,5
258,보성군,2020-02-01 18:00,8,,3.8,61,8
258,보성군,2020-02-01 19:00,6.1,,3.4,70,0
258,보성군,2020-02-01 20:00,5,,2.2,75,0
258,보성군,2020-02-01 21:00,3.8,,2.1,80,0
258,보성군,2020-02-01 22:00,3.1,,1.2,83,4
258,보성군,2020-02-01 23:00,2.7,,1.6,85,4
258,보성군,2020-02-02 00:00,3.8,,2.3,83,6
258,보성군,2020-02-02 01:00,2.4,,3.3,85,6
258,보성군,2020-02-02 02:00,1.4,,2.8,86,3
258,보성군,2020-02-02 03:00,1.5,,3.9,89,7
258,보성군,2020-02-02 04:00,1.2,,3.9,90,7
258,보성군,2020-02-02 05:00,1.1,,2.5,91,9
258,보성군,2020-02-02 06:00,.2,,3.2,90,6
258,보성군,2020-02-02 07:00,-.5,,1.2,95,3
258,보성군,2020-02-02 08:00,-.4,,2.8,94,0
258,보성군,2020-02-02 09:00,1.3,,3.3,87,0
258,보성군,2020-02-02 10:00,4.1,,5.5,71,1
258,보성군,2020-02-02 11:00,5.2,,4.8,66,1
258,보성군,2020-02-02 12:00,7.5,,4.3,53,4
258,보성군,2020-02-02 13:00,8.7,,3.4,51,4
258,보성군,2020-02-02 14:00,8.8,,5.1,50,4
258,보성군,2020-02-02 15:00,9.2,,4.6,47,3
258,보성군,2020-02-02 16:00,9.2,,5.4,46,3
258,보성군,2020-02-02 17:00,8.6,,4.9,45,3
258,보성군,2020-02-02 18:00,6,,4.4,56,4
258,보성군,2020-02-02 19:00,5.6,,3.6,61,1
258,보성군,2020-02-02 20:00,4.9,,5.6,62,0
258,보성군,2020-02-02 21:00,4.1,,3.7,64,7
258,보성군,2020-02-02 22:00,3.6,,5.3,66,9
258,보성군,2020-02-02 23:00,3.1,,3.7,68,8
258,보성군,2020-02-03 00:00,2.7,,4,67,5
258,보성군,2020-02-03 01:00,2.3,,4.2,71,2
258,보성군,2020-02-03 02:00,1.9,,3.7,77,4
258,보성군,2020-02-03 03:00,2.2,,4.7,75,0
258,보성군,2020-02-03 04:00,2.5,,3.2,75,0
258,보성군,2020-02-03 05:00,1.6,,3.6,80,0
258,보성군,2020-02-03 06:00,.6,,3.3,84,5
258,보성군,2020-02-03 07:00,.7,,3.5,86,7
258,보성군,2020-02-03 08:00,2.8,,2.6,79,10
258,보성군,2020-02-03 09:00,4,,3,77,10
258,보성군,2020-02-03 10:00,5.1,,4.2,73,7
258,보성군,2020-02-03 11:00,5.9,,5.3,64,9
258,보성군,2020-02-03 12:00,6.9,,6.1,58,7
258,보성군,2020-02-03 13:00,7.7,,6.2,51,7
258,보성군,2020-02-03 14:00,7.3,,7.4,51,6
258,보성군,2020-02-03 15:00,7.2,,7.1,47,4
258,보성군,2020-02-03 16:00,6.5,,7.3,46,1
258,보성군,2020-02-03 17:00,5.9,,6.2,47,0
258,보성군,2020-02-03 18:00,4.2,,4.8,54,0
258,보성군,2020-02-03 19:00,3,,3.6,57,0
258,보성군,2020-02-03 20:00,2.9,,3.8,56,0
258,보성군,2020-02-03 21:00,1.4,,4,63,0
258,보성군,2020-02-03 22:00,1,,4.5,65,0
258,보성군,2020-02-03 23:00,.5,,3.9,65,0
258,보성군,2020-02-04 00:00,-.3,,2,68,0
258,보성군,2020-02-04 01:00,-.3,,1.7,66,0
258,보성군,2020-02-04 02:00,-1.1,,3.9,72,0
258,보성군,2020-02-04 03:00,-1.5,,2.5,72,0
258,보성군,2020-02-04 04:00,-1.7,,3.5,73,2
258,보성군,2020-02-04 05:00,-1.9,,4,72,0
258,보성군,2020-02-04 06:00,-1.9,,4.5,72,0
258,보성군,2020-02-04 07:00,-2.2,,3.6,73,0
258,보성군,2020-02-04 08:00,-1.8,,3.8,68,0
258,보성군,2020-02-04 09:00,.6,,1.7,54,0
258,보성군,2020-02-04 10:00,2.2,,3.4,51,0
258,보성군,2020-02-04 11:00,4.4,,3.7,40,0
258,보성군,2020-02-04 12:00,6.2,,4.3,34,0
258,보성군,2020-02-04 13:00,7.6,,5.1,36,0
258,보성군,2020-02-04 14:00,8.3,,2.9,33,0
258,보성군,2020-02-04 15:00,8.9,,5.1,25,0
258,보성군,2020-02-04 16:00,8.6,,5.1,31,0
258,보성군,2020-02-04 17:00,7.4,,5.9,35,0
258,보성군,2020-02-04 18:00,5.1,,2.9,40,0
258,보성군,2020-02-04 19:00,4.4,,4.6,41,0
258,보성군,2020-02-04 20:00,3.2,,3.4,48,0
258,보성군,2020-02-04 21:00,2.1,,2.7,55,0
258,보성군,2020-02-04 22:00,1.7,,2.8,60,0
258,보성군,2020-02-04 23:00,1.2,,3,62,0
258,보성군,2020-02-05 00:00,1.1,,3.5,62,0
258,보성군,2020-02-05 01:00,1.2,,4.2,63,1
258,보성군,2020-02-05 02:00,2.2,,5,78,9
258,보성군,2020-02-05 03:00,1.9,,4.2,81,9
258,보성군,2020-02-05 04:00,2.3,,8.3,69,9
258,보성군,2020-02-05 05:00,1.8,,7.8,69,9
258,보성군,2020-02-05 06:00,.2,,8.2,61,0
258,보성군,2020-02-05 07:00,-1.1,,4.4,63,0
258,보성군,2020-02-05 08:00,-1.4,,5.5,32,0
258,보성군,2020-02-05 09:00,-1.1,,3.7,29,0
258,보성군,2020-02-05 10:00,-.5,,7.6,29,0
258,보성군,2020-02-05 11:00,.5,,5.4,30,0
258,보성군,2020-02-05 12:00,2,,5.9,29,0
258,보성군,2020-02-05 13:00,2.8,,6.1,27,0
258,보성군,2020-02-05 14:00,3.3,,5.5,29,0
258,보성군,2020-02-05 15:00,3.2,,7.1,26,0
258,보성군,2020-02-05 16:00,3.3,,5.5,31,0
258,보성군,2020-02-05 17:00,1.8,,5.7,38,0
258,보성군,2020-02-05 18:00,-.1,,6.3,38,0
258,보성군,2020-02-05 19:00,-1.7,,5,52,0
258,보성군,2020-02-05 20:00,-2.5,,4.6,55,0
258,보성군,2020-02-05 21:00,-2.9,,3.8,57,0
258,보성군,2020-02-05 22:00,-4.1,,2.9,64,0
258,보성군,2020-02-05 23:00,-3.3,,3,51,0
258,보성군,2020-02-06 00:00,-4.1,,3.9,55,0
258,보성군,2020-02-06 01:00,-5.4,,2.2,59,0
258,보성군,2020-02-06 02:00,-5.3,,1.5,53,0
258,보성군,2020-02-06 03:00,-5.3,,3.5,54,0
258,보성군,2020-02-06 04:00,-5.1,,4.8,53,0
258,보성군,2020-02-06 05:00,-5.1,,5.9,57,0
258,보성군,2020-02-06 06:00,-5.3,,7.3,57,0
258,보성군,2020-02-06 07:00,-4.9,,4.4,45,0
258,보성군,2020-02-06 08:00,-5.3,,4.8,54,0
258,보성군,2020-02-06 09:00,-3.7,,4,45,0
258,보성군,2020-02-06 10:00,-1.1,,3.8,30,0
258,보성군,2020-02-06 11:00,1.4,,1.9,22,0
258,보성군,2020-02-06 12:00,2.5,,3.3,18,5
258,보성군,2020-02-06 13:00,4.1,,2.5,21,3
258,보성군,2020-02-06 14:00,4.7,,1,20,5
258,보성군,2020-02-06 15:00,5.2,,3,19,6
258,보성군,2020-02-06 16:00,4.5,,3.5,30,8
258,보성군,2020-02-06 17:00,4,,.5,29,10
258,보성군,2020-02-06 18:00,2.6,,2.5,31,10
258,보성군,2020-02-06 19:00,1.1,,1.2,44,10
258,보성군,2020-02-06 20:00,1.4,,2.2,35,10
258,보성군,2020-02-06 21:00,.3,,2.1,44,10
258,보성군,2020-02-06 22:00,.2,,1,48,10
258,보성군,2020-02-06 23:00,.4,,3,42,10
258,보성군,2020-02-07 00:00,.4,,3.9,42,9
258,보성군,2020-02-07 01:00,.2,,2.6,45,10
258,보성군,2020-02-07 02:00,-.7,,1.8,51,10
258,보성군,2020-02-07 03:00,-.5,,3.9,47,10
258,보성군,2020-02-07 04:00,-1.4,,1,62,9
258,보성군,2020-02-07 05:00,-1.7,,3.1,55,8
258,보성군,2020-02-07 06:00,-1.2,,3.7,51,9
258,보성군,2020-02-07 07:00,-1.8,,1.6,58,9
258,보성군,2020-02-07 08:00,-1.6,,3,51,7
258,보성군,2020-02-07 09:00,.2,,3.5,46,0
258,보성군,2020-02-07 10:00,3.2,,5.6,35,0
258,보성군,2020-02-07 11:00,5.6,,6.3,28,4
258,보성군,2020-02-07 12:00,7.2,,5.8,28,3
258,보성군,2020-02-07 13:00,8.2,,4.7,31,7
258,보성군,2020-02-07 14:00,8.3,,3.7,34,7
258,보성군,2020-02-07 15:00,7.7,,6.4,33,5
258,보성군,2020-02-07 16:00,7.3,,5,33,7
258,보성군,2020-02-07 17:00,5.7,,6.1,38,8
258,보성군,2020-02-07 18:00,4.4,,4.7,46,8
258,보성군,2020-02-07 19:00,3,,3.1,55,7
258,보성군,2020-02-07 20:00,3.3,,3.8,57,8
258,보성군,2020-02-07 21:00,2.8,,3.4,60,9
258,보성군,2020-02-07 22:00,2.7,,3,61,0
258,보성군,2020-02-07 23:00,2.2,,3.2,63,0
258,보성군,2020-02-08 00:00,2.6,,3.7,59,0
258,보성군,2020-02-08 01:00,2.4,,4.2,57,0
258,보성군,2020-02-08 02:00,1.4,,4.3,63,0
258,보성군,2020-02-08 03:00,1.8,,4.4,62,0
258,보성군,2020-02-08 04:00,1.3,,4.3,66,0
258,보성군,2020-02-08 05:00,2.5,,2.6,66,1
258,보성군,2020-02-08 06:00,3.9,,3.7,62,7
258,보성군,2020-02-08 07:00,4.2,,4.2,61,2
258,보성군,2020-02-08 08:00,3.8,,6.7,68,9
258,보성군,2020-02-08 09:00,4,,4.3,70,9
258,보성군,2020-02-08 10:00,4.9,,3.8,69,8
258,보성군,2020-02-08 11:00,6.2,,4.7,59,9
258,보성군,2020-02-08 12:00,5.7,,7.2,55,7
258,보성군,2020-02-08 13:00,6.4,,8.7,52,7
258,보성군,2020-02-08 14:00,7.3,,7.4,45,3
258,보성군,2020-02-08 15:00,7.6,,8,42,0
258,보성군,2020-02-08 16:00,7.1,,9.3,36,0
258,보성군,2020-02-08 17:00,6.6,,6.1,40,0
258,보성군,2020-02-08 18:00,4.5,,5.2,47,0
258,보성군,2020-02-08 19:00,3.3,,4.5,50,0
258,보성군,2020-02-08 20:00,2.1,,3.5,52,0
258,보성군,2020-02-08 21:00,1.4,,3.3,53,0
258,보성군,2020-02-08 22:00,.5,,2.8,55,0
258,보성군,2020-02-08 23:00,.9,,.6,51,0
258,보성군,2020-02-09 00:00,.3,,2,54,0
258,보성군,2020-02-09 01:00,-2.3,,1.9,70,0
258,보성군,2020-02-09 02:00,-1.2,,4.6,69,0
258,보성군,2020-02-09 03:00,.5,,3.4,62,0
258,보성군,2020-02-09 04:00,-1.3,,2.6,68,0
258,보성군,2020-02-09 05:00,.6,,3.6,58,0
